video_id,event_id,label_parts
29,9,"['forehand', 'serve']"
29,10,"['forehand', 'drive']"
29,11,"['forehand', 'serve']"
29,12,"['forehand', 'short-push']"
29,13,"['forehand', 'long-push']"
29,14,"['backhand', 'short-push']"
29,15,"['backhand', 'smash']"
29,16,"['forehand', 'drive']"
29,17,"['backhand', 'short-push']"
29,18,"['backhand', 'drive']"
29,19,"['forehand', 'control']"
29,20,"['forehand', 'serve']"
29,21,"['forehand', 'drive']"
29,22,"['forehand', 'serve']"
29,23,"['forehand', 'control']"
29,24,"['forehand', 'short-push']"
29,25,"['forehand', 'long-push']"
29,26,"['forehand', 'drive']"
29,27,"['forehand', 'serve']"
29,28,"['backhand', 'drive']"
30,0,"['backhand', 'smash']"
30,1,"['backhand', 'smash']"
30,2,"['forehand', 'serve']"
30,3,"['forehand', 'step-around-drive']"
30,4,"['forehand', 'drive']"
30,5,"['backhand', 'drive']"
30,6,"['forehand', 'serve']"
30,7,"['backhand', 'drive']"
30,8,"['backhand', 'drive']"
30,9,"['backhand', 'smash']"
30,10,"['forehand', 'serve']"
30,11,"['backhand', 'smash']"
30,12,"['forehand', 'drive']"
30,13,"['forehand', 'drive']"
30,14,"['forehand', 'drive']"
30,15,"['forehand', 'serve']"
30,16,"['backhand', 'short-push']"
30,17,"['backhand', 'drive']"
30,18,"['backhand', 'smash']"
30,19,"['backhand', 'short-push']"
30,20,"['backhand', 'drive']"
30,21,"['forehand', 'serve']"
30,22,"['forehand', 'drive']"
30,23,"['forehand', 'drive']"
30,24,"['forehand', 'serve']"
30,25,"['backhand', 'drive']"
30,26,"['forehand', 'serve']"
30,27,"['backhand', 'drive']"
31,0,"['forehand', 'serve']"
31,1,"['forehand', 'control']"
31,2,"['backhand', 'drive']"
31,3,"['forehand', 'smash']"
31,4,"['backhand', 'drive']"
31,5,"['forehand', 'serve']"
31,6,"['backhand', 'drive']"
31,7,"['forehand', 'serve']"
31,8,"['forehand', 'step-around-drive']"
31,9,"['backhand', 'smash']"
31,10,"['forehand', 'drive']"
31,11,"['forehand', 'serve']"
31,12,"['forehand', 'drive']"
31,13,"['backhand', 'drive']"
31,14,"['forehand', 'serve']"
31,15,"['forehand', 'drive']"
31,16,"['backhand', 'smash']"
31,17,"['backhand', 'drive']"
31,18,"['backhand', 'drive']"
31,19,"['forehand', 'short-push']"
31,20,"['forehand', 'drive']"
31,21,"['forehand', 'serve']"
31,22,"['forehand', 'step-around-drive']"
31,23,"['backhand', 'drive']"
31,24,"['forehand', 'step-around-drive']"
31,25,"['forehand', 'serve']"
31,26,"['forehand', 'drive']"
32,0,"['forehand', 'serve']"
32,1,"['backhand', 'long-push']"
32,2,"['forehand', 'drive']"
32,3,"['forehand', 'serve']"
32,4,"['backhand', 'drive']"
32,5,"['forehand', 'control']"
32,6,"['forehand', 'drive']"
32,7,"['backhand', 'drive']"
32,8,"['forehand', 'drive']"
32,9,"['backhand', 'drive']"
32,10,"['forehand', 'serve']"
32,11,"['forehand', 'drive']"
32,12,"['forehand', 'serve']"
32,13,"['backhand', 'drive']"
32,14,"['backhand', 'drive']"
32,15,"['backhand', 'drive']"
32,16,"['backhand', 'drive']"
32,17,"['forehand', 'short-push']"
32,18,"['forehand', 'control']"
32,19,"['forehand', 'drive']"
32,20,"['forehand', 'serve']"
32,21,"['forehand', 'serve']"
32,22,"['backhand', 'drive']"
32,23,"['backhand', 'short-push']"
32,24,"['forehand', 'drive']"
32,25,"['forehand', 'serve']"
32,26,"['backhand', 'drive']"
33,0,"['forehand', 'short-push']"
33,1,"['forehand', 'drive']"
33,2,"['backhand', 'drive']"
33,3,"['forehand', 'drive']"
33,4,"['backhand', 'drive']"
33,5,"['forehand', 'short-push']"
33,6,"['backhand', 'drive']"
33,7,"['forehand', 'serve']"
33,8,"['forehand', 'flip']"
33,9,"['forehand', 'serve']"
33,10,"['backhand', 'smash']"
33,11,"['backhand', 'short-push']"
33,12,"['backhand', 'drive']"
33,13,"['forehand', 'short-push']"
33,14,"['forehand', 'step-around-drive']"
33,15,"['backhand', 'drive']"
33,16,"['forehand', 'serve']"
33,17,"['forehand', 'serve']"
33,18,"['forehand', 'drive']"
33,19,"['forehand', 'short-push']"
33,20,"['forehand', 'short-push']"
33,21,"['backhand', 'drive']"
33,22,"['forehand', 'serve']"
33,23,"['forehand', 'short-push']"
33,24,"['forehand', 'drive']"
33,25,"['backhand', 'control']"
33,26,"['forehand', 'serve']"
33,27,"['backhand', 'drive']"
33,28,"['backhand', 'smash']"
33,29,"['backhand', 'drive']"
33,30,"['backhand', 'drive']"
33,31,"['forehand', 'serve']"
33,32,"['backhand', 'drive']"
33,33,"['forehand', 'drive']"
33,34,"['backhand', 'short-push']"
33,35,"['backhand', 'drive']"
33,36,"['forehand', 'step-around-drive']"
33,37,"['forehand', 'drive']"
33,38,"['forehand', 'drive']"
33,39,"['forehand', 'smash']"
33,40,"['forehand', 'drive']"
33,41,"['forehand', 'serve']"
33,42,"['backhand', 'drive']"
33,43,"['backhand', 'drive']"
33,44,"['forehand', 'serve']"
33,45,"['backhand', 'drive']"
34,0,"['backhand', 'smash']"
34,1,"['backhand', 'drive']"
34,2,"['backhand', 'drive']"
34,3,"['forehand', 'drive']"
34,4,"['backhand', 'drive']"
34,5,"['forehand', 'serve']"
34,6,"['backhand', 'drive']"
34,7,"['backhand', 'short-push']"
34,8,"['forehand', 'serve']"
34,9,"['forehand', 'drive']"
34,10,"['forehand', 'drive']"
34,11,"['backhand', 'drive']"
34,12,"['forehand', 'drive']"
34,13,"['backhand', 'drive']"
34,14,"['forehand', 'flip']"
34,15,"['forehand', 'serve']"
34,16,"['backhand', 'long-push']"
34,17,"['forehand', 'drive']"
34,18,"['backhand', 'drive']"
34,19,"['backhand', 'smash']"
34,20,"['forehand', 'drive']"
34,21,"['forehand', 'serve']"
34,22,"['forehand', 'step-around-drive']"
34,23,"['forehand', 'step-around-drive']"
34,24,"['forehand', 'drive']"
34,25,"['forehand', 'serve']"
34,26,"['forehand', 'step-around-drive']"
34,27,"['forehand', 'drive']"
34,28,"['backhand', 'control']"
34,29,"['backhand', 'control']"
35,0,"['forehand', 'serve']"
35,1,"['forehand', 'step-around-drive']"
35,2,"['forehand', 'serve']"
35,3,"['backhand', 'drive']"
35,4,"['backhand', 'drive']"
35,5,"['backhand', 'smash']"
35,6,"['backhand', 'short-push']"
35,7,"['backhand', 'drive']"
35,8,"['forehand', 'serve']"
35,9,"['forehand', 'short-push']"
35,10,"['backhand', 'smash']"
35,11,"['forehand', 'drive']"
35,12,"['forehand', 'serve']"
35,13,"['forehand', 'flip']"
35,14,"['backhand', 'short-push']"
35,15,"['forehand', 'short-push']"
35,16,"['forehand', 'drive']"
35,17,"['backhand', 'smash']"
35,18,"['forehand', 'drive']"
35,19,"['forehand', 'serve']"
35,20,"['forehand', 'short-push']"
35,21,"['backhand', 'smash']"
35,22,"['backhand', 'drive']"
35,23,"['forehand', 'serve']"
35,24,"['backhand', 'drive']"
35,25,"['backhand', 'smash']"
35,26,"['forehand', 'flip']"
35,27,"['forehand', 'serve']"
35,28,"['backhand', 'drive']"
35,29,"['backhand', 'drive']"
35,30,"['backhand', 'drive']"
35,31,"['backhand', 'drive']"
35,32,"['forehand', 'step-around-drive']"
35,33,"['forehand', 'drive']"
35,34,"['forehand', 'serve']"
35,35,"['backhand', 'drive']"
35,36,"['forehand', 'flip']"
35,37,"['backhand', 'short-push']"
35,38,"['backhand', 'drive']"
35,39,"['forehand', 'serve']"
35,40,"['forehand', 'step-around-drive']"
35,41,"['forehand', 'drive']"
35,42,"['forehand', 'serve']"
35,43,"['backhand', 'drive']"
35,44,"['backhand', 'drive']"
35,45,"['backhand', 'drive']"
35,46,"['backhand', 'drive']"
35,47,"['forehand', 'drive']"
36,0,"['forehand', 'short-push']"
36,1,"['forehand', 'short-push']"
36,2,"['backhand', 'drive']"
36,3,"['forehand', 'drive']"
36,4,"['backhand', 'drive']"
36,5,"['forehand', 'serve']"
36,6,"['forehand', 'short-push']"
36,7,"['backhand', 'drive']"
36,8,"['forehand', 'drive']"
36,9,"['forehand', 'drive']"
36,10,"['forehand', 'serve']"
36,11,"['forehand', 'flip']"
36,12,"['forehand', 'drive']"
36,13,"['forehand', 'step-around-drive']"
36,14,"['forehand', 'short-push']"
36,15,"['forehand', 'short-push']"
36,16,"['forehand', 'drive']"
36,17,"['forehand', 'short-push']"
36,18,"['backhand', 'drive']"
36,19,"['forehand', 'serve']"
36,20,"['forehand', 'short-push']"
36,21,"['forehand', 'serve']"
36,22,"['forehand', 'short-push']"
36,23,"['forehand', 'drive']"
36,24,"['backhand', 'drive']"
36,25,"['backhand', 'drive']"
36,26,"['backhand', 'drive']"
36,27,"['backhand', 'drive']"
36,28,"['backhand', 'drive']"
36,29,"['forehand', 'drive']"
36,30,"['backhand', 'control']"
36,31,"['backhand', 'smash']"
36,32,"['forehand', 'drive']"
36,33,"['forehand', 'serve']"
36,34,"['backhand', 'short-push']"
36,35,"['forehand', 'step-around-drive']"
36,36,"['forehand', 'serve']"
36,37,"['forehand', 'control']"
36,38,"['backhand', 'drive']"
36,39,"['backhand', 'smash']"
36,40,"['backhand', 'drive']"
36,41,"['forehand', 'long-push']"
36,42,"['backhand', 'control']"
36,43,"['forehand', 'serve']"
36,44,"['backhand', 'smash']"
37,0,"['forehand', 'serve']"
37,1,"['backhand', 'drive']"
37,2,"['backhand', 'short-push']"
37,3,"['forehand', 'long-push']"
37,4,"['backhand', 'drive']"
37,5,"['backhand', 'drive']"
37,6,"['forehand', 'short-push']"
37,7,"['backhand', 'smash']"
37,8,"['backhand', 'control']"
37,9,"['forehand', 'serve']"
37,10,"['backhand', 'drive']"
37,11,"['forehand', 'drive']"
37,12,"['forehand', 'serve']"
37,13,"['backhand', 'short-push']"
37,14,"['forehand', 'drive']"
37,15,"['backhand', 'drive']"
37,16,"['backhand', 'short-push']"
37,17,"['forehand', 'short-push']"
37,18,"['backhand', 'drive']"
37,19,"['forehand', 'serve']"
37,20,"['backhand', 'drive']"
37,21,"['forehand', 'short-push']"
37,22,"['backhand', 'drive']"
37,23,"['forehand', 'serve']"
37,24,"['forehand', 'serve']"
37,25,"['backhand', 'drive']"
37,26,"['forehand', 'step-around-drive']"
37,27,"['forehand', 'short-push']"
37,28,"['backhand', 'short-push']"
37,29,"['backhand', 'control']"
37,30,"['forehand', 'serve']"
37,31,"['forehand', 'step-around-drive']"
37,32,"['forehand', 'serve']"
37,33,"['backhand', 'short-push']"
37,34,"['forehand', 'short-push']"
37,35,"['backhand', 'drive']"
37,36,"['forehand', 'control']"
37,37,"['backhand', 'drive']"
37,38,"['forehand', 'step-around-drive']"
37,39,"['backhand', 'drive']"
38,0,"['forehand', 'serve']"
38,1,"['forehand', 'long-push']"
38,2,"['backhand', 'drive']"
38,3,"['forehand', 'drive']"
38,4,"['forehand', 'serve']"
38,5,"['forehand', 'step-around-drive']"
38,6,"['forehand', 'short-push']"
38,7,"['forehand', 'long-push']"
38,8,"['backhand', 'drive']"
38,9,"['forehand', 'serve']"
38,10,"['forehand', 'drive']"
38,11,"['forehand', 'serve']"
38,12,"['backhand', 'drive']"
38,13,"['forehand', 'serve']"
38,14,"['forehand', 'drive']"
38,15,"['forehand', 'serve']"
38,16,"['forehand', 'flip']"
38,17,"['backhand', 'smash']"
38,18,"['forehand', 'drive']"
38,19,"['forehand', 'drive']"
38,20,"['forehand', 'drive']"
38,21,"['backhand', 'drive']"
38,22,"['backhand', 'drive']"
38,23,"['backhand', 'drive']"
38,24,"['forehand', 'serve']"
38,25,"['backhand', 'drive']"
38,26,"['backhand', 'drive']"
38,27,"['forehand', 'drive']"
38,28,"['backhand', 'drive']"
38,29,"['forehand', 'serve']"
38,30,"['backhand', 'drive']"
38,31,"['backhand', 'drive']"
38,32,"['backhand', 'drive']"
38,33,"['forehand', 'drive']"
38,34,"['forehand', 'drive']"
38,35,"['backhand', 'drive']"
38,36,"['backhand', 'short-push']"
38,37,"['backhand', 'drive']"
38,38,"['forehand', 'serve']"
38,39,"['forehand', 'drive']"
38,40,"['forehand', 'serve']"
38,41,"['backhand', 'drive']"
38,42,"['backhand', 'drive']"
38,43,"['backhand', 'drive']"
38,44,"['forehand', 'short-push']"
38,45,"['backhand', 'drive']"
38,46,"['backhand', 'short-push']"
38,47,"['forehand', 'flip']"
38,48,"['forehand', 'drive']"
39,0,"['forehand', 'serve']"
39,1,"['forehand', 'flip']"
39,2,"['forehand', 'serve']"
39,3,"['forehand', 'short-push']"
39,4,"['backhand', 'smash']"
39,5,"['backhand', 'drive']"
39,6,"['forehand', 'long-push']"
39,7,"['forehand', 'drive']"
39,8,"['forehand', 'drive']"
39,9,"['backhand', 'drive']"
39,10,"['backhand', 'drive']"
39,11,"['backhand', 'drive']"
39,12,"['forehand', 'serve']"
39,13,"['backhand', 'drive']"
39,14,"['forehand', 'drive']"
39,15,"['forehand', 'drive']"
39,16,"['forehand', 'drive']"
39,17,"['backhand', 'drive']"
39,18,"['backhand', 'drive']"
39,19,"['forehand', 'serve']"
39,20,"['forehand', 'step-around-drive']"
39,21,"['backhand', 'control']"
39,22,"['forehand', 'flip']"
39,23,"['forehand', 'serve']"
39,24,"['backhand', 'drive']"
39,25,"['forehand', 'control']"
39,26,"['backhand', 'drive']"
39,27,"['backhand', 'drive']"
39,28,"['backhand', 'drive']"
39,29,"['forehand', 'step-around-drive']"
39,30,"['backhand', 'drive']"
39,31,"['forehand', 'step-around-drive']"
39,32,"['forehand', 'serve']"
39,33,"['backhand', 'drive']"
39,34,"['backhand', 'drive']"
39,35,"['backhand', 'drive']"
39,36,"['forehand', 'drive']"
39,37,"['forehand', 'serve']"
39,38,"['forehand', 'serve']"
39,39,"['backhand', 'drive']"
39,40,"['backhand', 'drive']"
39,41,"['forehand', 'short-push']"
39,42,"['forehand', 'flip']"
40,0,"['forehand', 'serve']"
40,1,"['forehand', 'drive']"
40,2,"['forehand', 'control']"
40,3,"['forehand', 'drive']"
40,4,"['forehand', 'serve']"
40,5,"['forehand', 'drive']"
40,6,"['backhand', 'drive']"
40,7,"['backhand', 'drive']"
40,8,"['forehand', 'step-around-drive']"
40,9,"['forehand', 'short-push']"
40,10,"['forehand', 'drive']"
40,11,"['forehand', 'serve']"
40,12,"['forehand', 'short-push']"
40,13,"['backhand', 'drive']"
40,14,"['forehand', 'serve']"
40,15,"['forehand', 'drive']"
40,16,"['forehand', 'drive']"
40,17,"['backhand', 'smash']"
40,18,"['backhand', 'short-push']"
40,19,"['backhand', 'drive']"
40,20,"['forehand', 'serve']"
40,21,"['forehand', 'drive']"
40,22,"['backhand', 'drive']"
40,23,"['forehand', 'serve']"
40,24,"['forehand', 'step-around-drive']"
40,25,"['forehand', 'drive']"
40,26,"['forehand', 'drive']"
40,27,"['backhand', 'drive']"
40,28,"['forehand', 'drive']"
40,29,"['backhand', 'drive']"
40,30,"['backhand', 'drive']"
40,31,"['backhand', 'smash']"
40,32,"['backhand', 'drive']"
40,33,"['forehand', 'drive']"
40,34,"['backhand', 'drive']"
41,0,"['backhand', 'drive']"
41,1,"['forehand', 'short-push']"
41,2,"['forehand', 'control']"
41,3,"['backhand', 'control']"
41,4,"['backhand', 'smash']"
41,5,"['backhand', 'drive']"
41,6,"['forehand', 'serve']"
41,7,"['forehand', 'drive']"
41,8,"['forehand', 'drive']"
41,9,"['forehand', 'drive']"
41,10,"['backhand', 'drive']"
41,11,"['forehand', 'serve']"
41,12,"['forehand', 'step-around-drive']"
41,13,"['forehand', 'step-around-drive']"
41,14,"['forehand', 'step-around-drive']"
41,15,"['backhand', 'smash']"
41,16,"['backhand', 'control']"
41,17,"['forehand', 'control']"
41,18,"['forehand', 'drive']"
41,19,"['forehand', 'drive']"
41,20,"['forehand', 'serve']"
41,21,"['backhand', 'drive']"
41,22,"['forehand', 'serve']"
41,23,"['backhand', 'drive']"
41,24,"['backhand', 'drive']"
41,25,"['backhand', 'drive']"
41,26,"['backhand', 'drive']"
41,27,"['forehand', 'serve']"
41,28,"['forehand', 'drive']"
41,29,"['backhand', 'drive']"
41,30,"['forehand', 'drive']"
41,31,"['backhand', 'drive']"
41,32,"['backhand', 'drive']"
42,0,"['forehand', 'control']"
42,1,"['backhand', 'drive']"
42,2,"['forehand', 'drive']"
42,3,"['forehand', 'flip']"
42,4,"['backhand', 'drive']"
42,5,"['backhand', 'drive']"
42,6,"['backhand', 'drive']"
42,7,"['forehand', 'serve']"
42,8,"['forehand', 'serve']"
42,9,"['forehand', 'drive']"
42,10,"['forehand', 'short-push']"
42,11,"['forehand', 'short-push']"
42,12,"['forehand', 'flip']"
42,13,"['forehand', 'long-push']"
42,14,"['backhand', 'drive']"
42,15,"['backhand', 'control']"
43,0,"['backhand', 'smash']"
43,1,"['backhand', 'serve']"
43,2,"['forehand', 'control']"
43,3,"['backhand', 'drive']"
43,4,"['forehand', 'step-around-drive']"
43,5,"['forehand', 'control']"
43,6,"['forehand', 'drive']"
43,7,"['backhand', 'serve']"
43,8,"['backhand', 'drive']"
43,9,"['forehand', 'step-around-drive']"
43,10,"['backhand', 'drive']"
43,11,"['forehand', 'short-push']"
43,12,"['forehand', 'short-push']"
43,13,"['backhand', 'drive']"
43,14,"['backhand', 'drive']"
43,15,"['forehand', 'long-push']"
43,16,"['forehand', 'serve']"
43,17,"['backhand', 'smash']"
43,18,"['forehand', 'drive']"
43,19,"['forehand', 'serve']"
43,20,"['backhand', 'drive']"
43,21,"['backhand', 'drive']"
43,22,"['forehand', 'drive']"
43,23,"['forehand', 'drive']"
43,24,"['forehand', 'step-around-drive']"
43,25,"['forehand', 'drive']"
43,26,"['forehand', 'short-push']"
43,27,"['forehand', 'serve']"
44,0,"['forehand', 'serve']"
44,1,"['forehand', 'short-push']"
44,2,"['forehand', 'flip']"
44,3,"['backhand', 'drive']"
44,4,"['forehand', 'short-push']"
44,5,"['backhand', 'control']"
44,6,"['backhand', 'smash']"
44,7,"['backhand', 'drive']"
44,8,"['forehand', 'serve']"
44,9,"['backhand', 'drive']"
44,10,"['forehand', 'serve']"
44,11,"['backhand', 'drive']"
44,12,"['backhand', 'drive']"
44,13,"['backhand', 'drive']"
44,14,"['forehand', 'drive']"
44,15,"['backhand', 'drive']"
44,16,"['backhand', 'smash']"
44,17,"['backhand', 'short-push']"
44,18,"['backhand', 'drive']"
44,19,"['forehand', 'serve']"
44,20,"['forehand', 'drive']"
44,21,"['backhand', 'serve']"
44,22,"['backhand', 'flip']"
44,23,"['backhand', 'drive']"
44,24,"['forehand', 'drive']"
45,0,"['backhand', 'drive']"
45,1,"['backhand', 'drive']"
45,2,"['forehand', 'drive']"
45,3,"['forehand', 'serve']"
45,4,"['backhand', 'smash']"
45,5,"['backhand', 'drive']"
45,6,"['forehand', 'serve']"
45,7,"['forehand', 'short-push']"
45,8,"['backhand', 'drive']"
45,9,"['forehand', 'serve']"
45,10,"['forehand', 'drive']"
45,11,"['backhand', 'short-push']"
45,12,"['backhand', 'drive']"
45,13,"['backhand', 'short-push']"
45,14,"['backhand', 'drive']"
45,15,"['forehand', 'step-around-drive']"
45,16,"['backhand', 'drive']"
45,17,"['forehand', 'drive']"
45,18,"['forehand', 'serve']"
45,19,"['forehand', 'step-around-drive']"
45,20,"['backhand', 'serve']"
45,21,"['backhand', 'short-push']"
45,22,"['backhand', 'smash']"
45,23,"['backhand', 'drive']"
45,24,"['forehand', 'step-around-drive']"
45,25,"['backhand', 'smash']"
45,26,"['backhand', 'drive']"
45,27,"['backhand', 'drive']"
45,28,"['forehand', 'serve']"
46,0,"['forehand', 'drive']"
46,1,"['backhand', 'short-push']"
46,2,"['forehand', 'drive']"
46,3,"['backhand', 'drive']"
46,4,"['forehand', 'step-around-drive']"
46,5,"['forehand', 'serve']"
46,6,"['backhand', 'drive']"
46,7,"['forehand', 'step-around-drive']"
46,8,"['backhand', 'drive']"
46,9,"['forehand', 'drive']"
46,10,"['forehand', 'serve']"
46,11,"['backhand', 'short-push']"
46,12,"['backhand', 'smash']"
46,13,"['backhand', 'drive']"
46,14,"['backhand', 'drive']"
46,15,"['forehand', 'serve']"
46,16,"['forehand', 'step-around-drive']"
46,17,"['forehand', 'serve']"
46,18,"['forehand', 'drive']"
46,19,"['forehand', 'short-push']"
46,20,"['forehand', 'short-push']"
46,21,"['backhand', 'long-push']"
46,22,"['backhand', 'drive']"
46,23,"['backhand', 'drive']"
46,24,"['forehand', 'drive']"
46,25,"['forehand', 'serve']"
46,26,"['forehand', 'step-around-drive']"
46,27,"['forehand', 'drive']"
46,28,"['forehand', 'serve']"
46,29,"['forehand', 'flip']"
46,30,"['backhand', 'drive']"
